,source,target,weight
598,P1011,P1310,0.755551428571429
599,P1025,P1310,0.770657441860465
600,P1029,P1310,0.755310689655172
601,P1056,P1310,0.77719652173913
602,P1088,P1310,0.7743865
603,P1094,P1310,0.75389025
604,P1108,P1310,0.75537
605,P1111,P1310,0.754225526315789
606,P1129,P1310,0.753484324324324
607,P1135,P1310,0.785335454545455
608,P1149,P1310,0.757738484848485
609,P1164,P1310,0.756428076923077
610,P1165,P1310,0.748773571428571
611,P1182,P1310,0.790886153846154
612,P1192,P1310,0.77307696969697
613,P1193,P1310,0.773006842105263
614,P1198,P1310,0.7498995
615,P1207,P1310,0.766204166666667
616,P1214,P1310,0.774354705882353
617,P1228,P1310,0.754606976744186
618,P1240,P1310,0.769667826086956
619,P1253,P1310,0.751603157894737
620,P1257,P1310,0.790214324324324
621,P1264,P1310,0.795667173913044
622,P1299,P1310,0.78058
623,P1011,P1313,0.747220930232558
624,P1025,P1313,0.746982222222222
625,P1028,P1313,0.769770625
626,P1029,P1313,0.784293235294118
627,P1056,P1313,0.759142916666666
628,P1076,P1313,0.76921275862069
629,P1094,P1313,0.797134411764706
630,P1106,P1313,0.759022857142857
631,P1108,P1313,0.771554615384616
632,P1111,P1313,0.749511666666666
633,P1120,P1313,0.79512
634,P1129,P1313,0.753263111111111
635,P1133,P1313,0.744995135135135
636,P1135,P1313,0.766692894736842
637,P1149,P1313,0.773480833333333
638,P1155,P1313,0.8339965
639,P1182,P1313,0.761947142857143
640,P1193,P1313,0.744525185185185
641,P1196,P1313,0.764468484848485
642,P1198,P1313,0.7810492
643,P1214,P1313,0.751681785714286
644,P1218,P1313,0.749740833333333
645,P1228,P1313,0.763512083333333
646,P1240,P1313,0.74741875
647,P1253,P1313,0.743816538461539
648,P1264,P1313,0.77379375
649,P1006,P1316,0.751215588235294
650,P1025,P1316,0.751561
651,P1029,P1316,0.751898846153846
652,P1076,P1316,0.761010666666667
653,P1094,P1316,0.77068
654,P1106,P1316,0.746235
655,P1108,P1316,0.771372682926829
656,P1111,P1316,0.801521071428571
657,P1115,P1316,0.7613704
658,P1120,P1316,0.7722536
659,P1124,P1316,0.747779411764706
660,P1129,P1316,0.762017619047619
661,P1133,P1316,0.784078666666667
662,P1155,P1316,0.776797586206897
663,P1164,P1316,0.74352
664,P1182,P1316,0.776685862068965
665,P1185,P1316,0.753874761904762
666,P1196,P1316,0.754807272727273
667,P1198,P1316,0.745076666666667
668,P1210,P1316,0.785268285714286
669,P1214,P1316,0.803505
670,P1228,P1316,0.765465428571428
671,P1240,P1316,0.76343
672,P1257,P1316,0.771842666666667
673,P1261,P1316,0.7548
674,P1264,P1316,0.771431034482759
675,P1284,P1316,0.744081363636364
676,P1310,P1316,0.7904325
677,P1088,P1317,0.746845
678,P1198,P1317,0.757384166666667
679,P1056,P1321,0.760918
680,P1106,P1321,0.760237826086957
681,P1155,P1321,0.75762125
682,P1185,P1321,0.742722666666667
683,P1196,P1321,0.763855
684,P1198,P1321,0.770189
685,P1029,P1323,0.770076774193548
686,P1056,P1323,0.837333636363636
687,P1076,P1323,0.791057142857143
688,P1088,P1323,0.746937954545455
689,P1106,P1323,0.808691111111111
690,P1111,P1323,0.76019375
691,P1129,P1323,0.744022368421053
692,P1164,P1323,0.778635555555556
693,P1165,P1323,0.743255
694,P1185,P1323,0.758173043478261
695,P1192,P1323,0.784538333333333
696,P1196,P1323,0.794894285714286
697,P1214,P1323,0.752467741935484
698,P1220,P1323,0.813364444444444
699,P1253,P1323,0.759131282051282
700,P1261,P1323,0.80107303030303
701,P1264,P1323,0.759138888888889
702,P1267,P1323,0.749472
703,P1281,P1323,0.7591808
704,P1284,P1323,0.766967659574468
705,P1299,P1323,0.744338787878788
706,P1310,P1323,0.746918055555555
707,P1006,P1346,0.760223513513514
708,P1025,P1346,0.769825277777778
709,P1029,P1346,0.761360571428571
710,P1056,P1346,0.749413333333333
711,P1067,P1346,0.756624545454545
712,P1094,P1346,0.7891553125
713,P1108,P1346,0.755987941176471
714,P1111,P1346,0.786755909090909
715,P1115,P1346,0.764241041666667
716,P1120,P1346,0.75381275862069
717,P1129,P1346,0.76359125
718,P1133,P1346,0.747021111111111
719,P1155,P1346,0.776819473684211
720,P1164,P1346,0.751585925925926
721,P1182,P1346,0.755138235294117
722,P1210,P1346,0.748859743589744
723,P1214,P1346,0.772913611111111
724,P1220,P1346,0.769545217391304
725,P1228,P1346,0.763585151515151
726,P1240,P1346,0.75921
727,P1257,P1346,0.760923076923077
728,P1261,P1346,0.7626034375
729,P1264,P1346,0.747765151515152
730,P1310,P1346,0.768259142857143
731,P1313,P1346,0.785145357142857
732,P1316,P1346,0.773278918918919
733,P1011,P1347,0.747867777777778
734,P1025,P1347,0.779196571428571
735,P1029,P1347,0.753934615384615
736,P1056,P1347,0.745555882352941
737,P1067,P1347,0.743134827586207
738,P1076,P1347,0.743971081081081
739,P1088,P1347,0.78705
740,P1094,P1347,0.789377272727273
741,P1106,P1347,0.761243421052632
742,P1108,P1347,0.753418387096774
743,P1111,P1347,0.761295714285714
744,P1114,P1347,0.764603529411765
745,P1120,P1347,0.782776333333333
746,P1124,P1347,0.774868
747,P1129,P1347,0.8138136
748,P1133,P1347,0.781371538461539
749,P1135,P1347,0.78943525
750,P1149,P1347,0.7713055
751,P1155,P1347,0.778824
752,P1164,P1347,0.794541463414634
753,P1182,P1347,0.750421875
754,P1185,P1347,0.762790476190476
755,P1192,P1347,0.761764571428571
756,P1196,P1347,0.753374864864865
757,P1198,P1347,0.766328285714286
758,P1200,P1347,0.748708
759,P1207,P1347,0.790344444444444
760,P1210,P1347,0.7638103125
761,P1214,P1347,0.790641794871795
762,P1220,P1347,0.77557625
763,P1240,P1347,0.742561142857143
764,P1253,P1347,0.743661538461538
765,P1257,P1347,0.796962307692308
766,P1264,P1347,0.7879715
767,P1278,P1347,0.757337
768,P1281,P1347,0.746012777777778
769,P1284,P1347,0.745760833333333
770,P1299,P1347,0.7798195
771,P1310,P1347,0.795738518518518
772,P1316,P1347,0.753072857142857
773,P1323,P1347,0.778503888888889
774,P1346,P1347,0.762256764705882
775,P1011,P1361,0.747670714285714
776,P1025,P1361,0.747037368421053
777,P1029,P1361,0.765307307692308
778,P1056,P1361,0.746074642857143
779,P1076,P1361,0.764215483870968
780,P1094,P1361,0.769972702702703
781,P1106,P1361,0.752710344827586
782,P1111,P1361,0.7828175
783,P1115,P1361,0.766248888888889
784,P1124,P1361,0.753314285714286
785,P1129,P1361,0.752235161290322
786,P1135,P1361,0.763093
787,P1155,P1361,0.76886
788,P1164,P1361,0.797862727272727
789,P1182,P1361,0.75143875
790,P1198,P1361,0.759954285714286
791,P1200,P1361,0.747128461538462
792,P1203,P1361,0.755111
793,P1220,P1361,0.760065
794,P1228,P1361,0.800632142857143
795,P1240,P1361,0.7779428
796,P1257,P1361,0.777334545454546
797,P1264,P1361,0.774042916666667
798,P1278,P1361,0.764142727272727
799,P1281,P1361,0.744727142857143
800,P1310,P1361,0.753792333333333
801,P1313,P1361,0.761106842105263
802,P1316,P1361,0.761947692307692
803,P1321,P1361,0.75026
804,P1347,P1361,0.751745
